date,vc_horiz_mean,coherence_vc,accel_mean,lf_mean,z_vc,z_coherence,z_accel,z_lf,TSI,TSI_30d,alert
2019-03-31,1.9392551197342152,0.9508776324423628,0.10372557043101845,1.8445354914654482,-0.28833036301466025,0.9073597285653996,-0.15195138974252004,-0.30210226708585214,0.04124392718059178,-0.14720021463155167,False
2019-04-01,1.0334012333264517,0.7455223095679613,0.1429954025064522,1.8443660377921856,-0.5668109503236243,-0.007142743749443712,0.1447715490098139,-0.3021307579980111,-0.18282822576531627,-0.1428775192363977,False
2019-04-02,0.9501619019278731,0.34952943283970944,0.15404191357656544,1.7759757367448425,-0.5924006599256949,-1.7706055053577296,0.22823901129455,-0.3136294881355616,-0.612099160531109,-0.12801835082315638,False
2019-04-03,1.1782858383333397,0.30715125774665647,0.11957907799378631,1.8278111505125134,-0.5222700475359277,-1.9593269144370131,-0.03216225123740277,-0.3049141962688083,-0.7046683523697881,-0.11105095053685822,False
2019-04-04,1.5968586835800562,0.5828415418827008,0.10428822184542451,1.702094361435721,-0.3935910039010481,-0.7316039467212248,-0.14769999440028825,-0.3260514541725671,-0.39973659979878207,-0.10029278896088951,False
2019-04-05,2.435352243510127,0.9477551404699052,0.054725374856454644,1.728971113299334,-0.13581855016671593,0.8934544321814231,-0.5221969767976077,-0.32153256023701243,-0.02152341375497825,-0.10596365600006091,False
2019-04-06,1.615250163646294,0.8267962493692007,0.05170139553184549,1.7296730798401256,-0.38793703448370936,0.3547919645534896,-0.545046171319263,-0.321414535843282,-0.2249014442731912,-0.11157868293432485,False
2019-04-07,2.451140553760392,0.983536942222187,0.058911163094806374,1.7204382851349238,-0.1309648557938348,1.0528004170252392,-0.4905691515323283,-0.32296721817637025,0.027074797880676474,-0.10970800704177276,False
2019-04-08,1.834789387525596,0.8383622137184057,0.0951245237826849,1.7244250424739216,-0.3204455627125747,0.40629831386064835,-0.21694091740174293,-0.32229690899417646,-0.11334626881196143,-0.11424753006157289,False
2019-04-09,1.2808941142062678,0.6174771775024077,0.13321343337503608,1.690506798015289,-0.49072587318661026,-0.5773621478670962,0.07085896843440158,-0.32799971675779915,-0.331307192344276,-0.09202369495128361,False
2019-04-10,1.2082113848124896,0.3248503838270723,0.09561232964314516,1.7019946197831062,-0.5130702374074937,-1.8805079467482526,-0.21325505523206675,-0.32606822412867675,-0.7332253658791225,-0.08584980365581592,False
2019-04-11,1.4555381828261333,0.9349055419039926,0.12138496672671896,1.7070973316683948,-0.4370362180125809,0.8362317145410947,-0.018516951943375014,-0.32521028512212097,0.013867064865754453,-0.08669451493015319,False
2019-04-12,2.586374616831748,0.9924452486751699,0.09123280581322749,2.040508339530369,-0.08939075441460158,1.0924715010826695,-0.24634674705934062,-0.2691525818282047,0.1218953544451307,-0.07142204071789786,False
2019-04-13,1.8674228480917385,0.7564631892226381,0.07198691750239937,2.2076228021299587,-0.3104132767106659,0.041579935329201956,-0.39176872206341967,-0.24105497035279635,-0.22541425844941998,-0.06679476630435982,False
2019-04-14,3.080609290299144,0.9937657459714004,0.05444252512845117,2.3685226059166076,0.06254849782116054,1.0983520306213486,-0.524334189973291,-0.21400225389163116,0.10564102114439675,-0.059471711997100364,False
2019-04-15,3.2590152385262123,0.9821068924978817,0.06388831585988812,2.709381178462722,0.11739464242258947,1.0464320210659575,-0.4529617741379586,-0.15669236227315117,0.1385431317693593,-0.05003931020410419,False
2019-04-16,3.6110628772598803,0.9873625053809294,0.11200224798955745,3.192927909699076,0.22562228781478974,1.0698366784559021,-0.08941279564928165,-0.07539174966826619,0.28266360523828604,-0.04333506628580396,False
2019-04-17,3.756325409340795,0.9955387132121098,0.12084515264395272,3.6702291882231357,0.2702793741891709,1.1062475304908779,-0.022595788356798218,0.004858790423035408,0.3396974766865715,-0.03098337896326191,False
2019-04-18,2.2825040848247875,0.9732214032117007,0.19157614439287304,3.6827404073086702,-0.18280763487284113,1.0068625479877773,0.5118477430617124,0.006962350865864049,0.33571625176062814,-0.013377073067714549,False
2019-04-19,1.6352076883698359,0.6174237405846988,0.16150613007102138,4.0417642743096795,-0.38180162645638943,-0.5776001168307132,0.28463864777540315,0.06732644484355553,-0.151859162667036,0.006610161802652265,False
2019-04-20,1.8432551018567935,0.569936913035497,0.14976106831669514,4.1571518217279575,-0.31784300491123785,-0.7890717290016537,0.1958929349626541,0.08672700674601166,-0.20607369805105644,0.007781674044698572,False
2019-04-21,2.9165237258465555,0.7004967544376433,0.12772617193425215,4.061682775007194,0.01210477279737599,-0.20765364800882824,0.029397208748641844,0.07067542065968443,-0.023869061450781492,0.001354925928454473,False
2019-04-22,2.1331191191425214,0.7056414904408971,0.0693128742054348,3.953243109173101,-0.2287320533718314,-0.18474275517913333,-0.41197379917966914,0.05244303339808702,-0.19325139358313673,0.007122659402902695,False
2019-04-23,2.3202641325130116,0.991497916623851,0.06122614404104075,3.743682922394477,-0.17119931656145104,1.0882527767228238,-0.4730771503390755,0.01720885547461246,0.11529629132422745,-0.001148441319079523,False
2019-04-24,2.9341371548488793,0.9859840613556157,0.07878147108870705,3.423474283978758,0.017519551192314527,1.0636980965508787,-0.3404290600102008,-0.03662908154961538,0.17603987654584424,-0.005478844433071913,False
2019-04-25,2.052052768061249,0.8764108966824338,0.12148755571936298,3.6195033307030706,-0.25365373820296017,0.5757393302993061,-0.017741789286134648,-0.0036699473904637397,0.0751684638549369,-0.0018082091911386007,False
2019-04-26,3.33970636337683,0.9923485586862392,0.08892012864968357,3.3280216452178757,0.14220097396920475,1.0920409145622543,-0.26382134086544573,-0.052677908901152815,0.2294356596912151,0.013535038563036178,False
2019-04-27,3.1316815084751,0.8887100926947902,0.0964310458357641,3.296977997804681,0.0782492874586734,0.6305109573667186,-0.20706883385451247,-0.05789739936431783,0.11094850290164043,0.0042003346654172526,False
2019-04-28,3.2026074498587564,0.9616388373196261,0.12078663915897132,3.1140969742900295,0.10005357411939296,0.9552822675461049,-0.023037916379830495,-0.08864590470015891,0.23591300514637714,-0.00787923866794475,False
2019-04-29,3.355525347063085,0.9876351850909186,0.1183068587344529,3.1582605738315124,0.14706409807087276,1.0710509945274058,-0.041775142798578524,-0.08122050511493382,0.27377986117119163,-0.01767246799603117,False
2019-04-30,2.7292017607520167,0.9842690278968502,0.1367400610712191,2.8169914487211427,-0.04548236309521597,1.0560605913906014,0.09750617517281347,-0.13859942454980526,0.24237124472959842,-0.031220036613444975,False
2019-05-01,2.494940312830853,0.9751145537613597,0.12651838324095033,2.6470339551951585,-0.11749978950339492,1.0152932564490635,0.02027115468811149,-0.16717504598999924,0.18772239391094522,-0.04022890147838793,False
2019-05-02,1.8239633580199173,0.7897883416809198,0.11656471427802298,2.7675440601286225,-0.3237737363840717,0.18998580027971634,-0.05493879019717169,-0.1469132083572253,-0.08390998366468808,-0.06974916137692816,False
2019-05-03,1.2260377486413476,0.8236317210111427,0.10727485784061774,2.878952140861539,-0.5075899978863829,0.3406994688409509,-0.12513296615899291,-0.1281817298307097,-0.10505130625878366,-0.09577374795028033,False
2019-05-04,1.3000120981682974,0.6543589787563325,0.06869011745067957,2.7865393801346414,-0.4848485595471865,-0.41311756945522904,-0.4166793506076427,-0.14371945053951335,-0.3645912325373929,-0.12783037583472454,False
2019-05-05,1.9369776708146458,0.7618276013796549,0.05798312246129589,2.8314966882348322,-0.2890305038676215,0.06546910514199558,-0.49758142862910437,-0.13616060161447427,-0.21432585724230116,-0.13927543876145435,False
2019-05-06,1.9198272289353626,0.8797332259550478,0.07210173605823463,2.9703882699333173,-0.29430294923526346,0.590534555916651,-0.39090115279942866,-0.11280821404093729,-0.051869440039744585,-0.1421055062832289,False
2019-05-07,1.7511274296814379,0.7829707003127189,0.05114236577454397,2.7585673007711873,-0.34616519752945446,0.15962501001966062,-0.5492702014123348,-0.14842250619303132,-0.22105822377879,-0.16457484561084632,False
2019-05-08,1.9145576510631048,0.7482068090007797,0.05056170787388055,2.8784574213310075,-0.2959229402324386,0.004812054080373322,-0.5536576538048902,-0.12826490896997708,-0.24325836223173314,-0.17473139131381407,False
2019-05-09,2.289577785048038,0.7296362386083965,0.06531840924793,2.5465140608449413,-0.18063301463642517,-0.07788768945886876,-0.4421559853081274,-0.1840758509416853,-0.22118813508627666,-0.18395881218524177,False
2019-05-10,1.5028836512672339,0.7116713991695135,0.0805339874787702,2.546051503574893,-0.4224811180613282,-0.15788995018257015,-0.3271870422579406,-0.18415362251367712,-0.27292793325387904,-0.2084439749679173,False
2019-05-11,1.501879867561346,0.7108341739416518,0.08613482199241258,2.4790369652063835,-0.4227897045565027,-0.1616183392500994,-0.2848671241803406,-0.1954210402643108,-0.2661740520628134,-0.2063185913165036,False
2019-05-12,1.7367708234384005,0.7219588392095172,0.07807125790701748,2.728273133145241,-0.35057875273776634,-0.11207721341641336,-0.34579543239515953,-0.1535159836735784,-0.24049184555572942,-0.21307001175333712,False
2019-05-13,1.436148469940692,0.4335674844051531,0.11596782400253039,2.582430212672439,-0.442997067453215,-1.3963614641057531,-0.059448894450142196,-0.17803712715894016,-0.5192111382920126,-0.2198181843817516,False
2019-05-14,1.7654823433166595,0.6439376949370051,0.0896603621449251,2.7870267724214264,-0.3417521626682158,-0.45952634856098634,-0.2582281349243289,-0.1436375033585383,-0.30078603737801735,-0.22831083838808014,False
2019-05-15,1.5308000353847129,0.8216807384068684,0.08687504148498848,2.65563165983459,-0.41389897124799685,0.3320112186895618,-0.27927402404339646,-0.1657294801138854,-0.13172281417892923,-0.23682836667294063,False
2019-05-16,2.244459300215168,0.3584879048897305,0.0836723306026412,2.5523862071401004,-0.19450348794705402,-1.7307110204072795,-0.3034737146139772,-0.18308854390337426,-0.6029441917179212,-0.24555544328112286,False
2019-05-17,2.189551710226491,0.53104017387436,0.06640545797624622,2.7102545944544802,-0.21138336022800536,-0.9622893677263205,-0.4339422426923356,-0.1565455114093116,-0.4410401205139932,-0.24730850310319724,False
2019-05-18,2.5875666453598356,0.3251720561311915,0.0733562457090098,2.7229646878090317,-0.08902429707576158,-1.879075453481097,-0.38142207508001974,-0.154408513453916,-0.6259825847726985,-0.254132613531169,False
2019-05-19,2.819933203041644,0.4597726600307327,0.05987100556541541,2.4501647006897733,-0.017589404070220287,-1.2796627705360013,-0.4833165796835024,-0.200275447585996,-0.49521105046893,-0.25965976145803993,False
2019-05-20,3.146823037198263,0.5519958125698265,0.09664351059279556,2.6161046147744926,0.08290414612280445,-0.8689682736942862,-0.20546344967648553,-0.17237531756920274,-0.2909757237042925,-0.2591315093423377,False
2019-05-21,2.279823531780357,0.22520815699220603,0.10393164326479244,2.8471462074117904,-0.18363169932443393,-2.324241576400375,-0.15039430295088355,-0.1335293864415261,-0.6979492412793047,-0.2592634181678109,False
2019-05-22,1.5240065918015642,0.4607622833219649,0.10126551668819934,2.8680880543403835,-0.41598743406443167,-1.2752557119128083,-0.17053956131034814,-0.13000835140108832,-0.4979477646721691,-0.2718607441212347,False
